epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,27733,0.62661,0.35959,0.86869,0.83084,0.65164,0.75734,0.55992,0.99828,1.04013,0.99349,0.006337,0.006337,0.006337
187,27878.7,0.62133,0.3544,0.86248,0.83287,0.6501,0.75777,0.56017,0.99863,1.03858,0.99412,0.0063172,0.0063172,0.0063172
188,28024,0.62719,0.35788,0.86403,0.82942,0.65254,0.75775,0.56034,0.99848,1.04018,0.99415,0.0062974,0.0062974,0.0062974
189,28169.8,0.62132,0.35268,0.86081,0.82993,0.65232,0.758,0.56058,0.99907,1.03857,0.99451,0.0062776,0.0062776,0.0062776
190,28315.2,0.6259,0.35535,0.86206,0.82884,0.6524,0.7584,0.56089,1.00025,1.03773,0.99489,0.0062578,0.0062578,0.0062578
191,28461.1,0.62112,0.35882,0.86614,0.8307,0.65236,0.75884,0.56101,1.00061,1.03508,0.99528,0.006238,0.006238,0.006238
192,28606.9,0.63128,0.36131,0.86671,0.83045,0.65373,0.75945,0.56108,1.00117,1.03505,0.99549,0.0062182,0.0062182,0.0062182
193,28752.8,0.62985,0.35944,0.86525,0.83022,0.65397,0.75995,0.56138,1.00144,1.0347,0.99601,0.0061984,0.0061984,0.0061984
194,28898.9,0.63073,0.3561,0.86146,0.82881,0.65469,0.76041,0.56177,1.0018,1.03471,0.99618,0.0061786,0.0061786,0.0061786
195,29044.7,0.62887,0.35894,0.86383,0.82809,0.65503,0.76051,0.56191,1.00119,1.03418,0.99608,0.0061588,0.0061588,0.0061588
196,29190.4,0.62101,0.35395,0.86333,0.82969,0.6532,0.76051,0.56217,1.00092,1.0343,0.99592,0.006139,0.006139,0.006139
197,29335.9,0.61494,0.35499,0.85732,0.83012,0.65262,0.76068,0.56242,1.00064,1.03498,0.99596,0.0061192,0.0061192,0.0061192
198,29481.3,0.6119,0.35137,0.86024,0.82982,0.6529,0.76098,0.56237,1.00055,1.03519,0.99591,0.0060994,0.0060994,0.0060994
199,29626.6,0.61762,0.35175,0.85987,0.83106,0.65181,0.76062,0.56193,1.00074,1.037,0.99598,0.0060796,0.0060796,0.0060796
200,29772.6,0.61959,0.35185,0.86185,0.83018,0.65208,0.76031,0.56175,1.0006,1.03851,0.99609,0.0060598,0.0060598,0.0060598
201,29918.5,0.62312,0.35606,0.86822,0.82913,0.65239,0.76056,0.56198,1.0005,1.03722,0.9959,0.00604,0.00604,0.00604
202,30063.7,0.62378,0.35534,0.86544,0.82772,0.65435,0.76105,0.56221,1.00081,1.03632,0.99609,0.0060202,0.0060202,0.0060202
203,30208.8,0.62338,0.35691,0.8635,0.82715,0.65545,0.76154,0.5624,1.00072,1.03709,0.99603,0.0060004,0.0060004,0.0060004
204,30354.2,0.62235,0.35457,0.86518,0.82659,0.65491,0.76161,0.56272,1.0009,1.03844,0.996,0.0059806,0.0059806,0.0059806
205,30499.7,0.60698,0.34652,0.85944,0.82624,0.65488,0.76176,0.56318,1.00032,1.03849,0.99592,0.0059608,0.0059608,0.0059608
206,30645.7,0.62238,0.35331,0.86422,0.82585,0.6553,0.7621,0.56351,1.00032,1.03941,0.99597,0.005941,0.005941,0.005941
207,30791.6,0.61661,0.34899,0.86239,0.82558,0.65487,0.76215,0.56375,1.00007,1.03875,0.996,0.0059212,0.0059212,0.0059212
208,30937.2,0.61572,0.35103,0.86341,0.82607,0.65459,0.76242,0.56411,0.99956,1.03833,0.99584,0.0059014,0.0059014,0.0059014
209,31083.3,0.61797,0.35515,0.86231,0.82578,0.65464,0.76245,0.56436,0.99899,1.04095,0.99552,0.0058816,0.0058816,0.0058816
210,31229.1,0.61849,0.35191,0.86177,0.82553,0.65483,0.76216,0.56432,0.99887,1.0431,0.99538,0.0058618,0.0058618,0.0058618
211,31375.2,0.61401,0.35247,0.86208,0.8276,0.65383,0.76268,0.56442,0.99885,1.04464,0.99566,0.005842,0.005842,0.005842
212,31520.7,0.61897,0.3543,0.86087,0.83079,0.65319,0.76322,0.56468,0.99884,1.04328,0.99581,0.0058222,0.0058222,0.0058222
213,31666.7,0.61189,0.3451,0.85838,0.8305,0.65381,0.76398,0.56504,0.99861,1.04336,0.99584,0.0058024,0.0058024,0.0058024
214,31812.7,0.61103,0.35108,0.86189,0.8291,0.654,0.76402,0.5651,0.99853,1.04569,0.99582,0.0057826,0.0057826,0.0057826
215,31959.2,0.60152,0.3447,0.85557,0.83055,0.65299,0.76402,0.56538,0.9985,1.04623,0.99581,0.0057628,0.0057628,0.0057628
216,32104.9,0.617,0.35026,0.86548,0.8326,0.65216,0.76428,0.5655,0.99832,1.04635,0.99567,0.005743,0.005743,0.005743
217,32250.9,0.61582,0.35051,0.86242,0.83183,0.65185,0.76421,0.56557,0.99806,1.04681,0.99562,0.0057232,0.0057232,0.0057232
218,32397.2,0.60473,0.3431,0.85986,0.83042,0.65296,0.76452,0.56554,0.9981,1.04749,0.99551,0.0057034,0.0057034,0.0057034
219,32543.8,0.60421,0.34302,0.85857,0.82873,0.65434,0.76433,0.5654,0.99786,1.04634,0.9954,0.0056836,0.0056836,0.0056836
220,32689.9,0.60404,0.34194,0.86048,0.82846,0.65481,0.76432,0.56547,0.99781,1.0466,0.99548,0.0056638,0.0056638,0.0056638
221,32835.2,0.61034,0.3496,0.86352,0.82615,0.65624,0.76442,0.56577,0.99737,1.04699,0.99538,0.005644,0.005644,0.005644
222,32981.3,0.60395,0.34208,0.854,0.82521,0.65697,0.76447,0.56593,0.99751,1.04836,0.99542,0.0056242,0.0056242,0.0056242
223,33127.9,0.60977,0.34588,0.86037,0.82559,0.6576,0.76435,0.56599,0.99731,1.04927,0.9952,0.0056044,0.0056044,0.0056044
224,33274.3,0.60016,0.34308,0.85777,0.8263,0.65664,0.76444,0.56628,0.99724,1.05137,0.995,0.0055846,0.0055846,0.0055846
225,33420,0.60165,0.34357,0.85826,0.8269,0.65633,0.76432,0.56648,0.99697,1.05199,0.99498,0.0055648,0.0055648,0.0055648
226,33565.6,0.60382,0.34392,0.85763,0.82501,0.65681,0.76408,0.56624,0.99729,1.05428,0.99496,0.005545,0.005545,0.005545
227,33711.6,0.6085,0.3407,0.86146,0.82553,0.65699,0.76395,0.56608,0.99757,1.05489,0.99495,0.0055252,0.0055252,0.0055252
